account_id,0,1,2,3,4,5,6,7,8,9,10,11
2,-42000.0,30354.0,221.34600938967128,2.779380827985024,20.50607451236398,4461.821868633595,0.0,69302.0,36296.62258215975,-0.17679656631217458,0.05290852255454892,12487.363470364991
19,-20923.2,22708.0,54.127442207307965,0.8680144845024541,15.49019998038129,3910.08565437255,-10604.7,57920.7,17348.288888888856,1.0848661474333914,1.6950066721889185,13406.299381119266
25,-53100.0,49734.0,249.3841628959274,1.1545309872495078,17.07293407141949,7982.237866611057,0.0,134209.9,49535.2466063349,0.049230350926882785,-0.7024766648320906,27394.248769875776
37,-52922.0,47785.0,183.347131147541,1.882845824373372,30.343376560642692,6846.638767326573,-1011.2,102369.8,34610.836270491964,0.8958862827392721,0.6360089319167854,24076.730906165427
38,-16828.0,20762.0,239.20573770491796,1.8422955866609436,13.131247369393394,3435.018975436627,0.0,55991.1,34749.01434426218,-0.6777419957437643,0.4688407862866786,10524.99634520265
67,-42800.0,62235.0,361.50295469468153,2.9661252591999427,18.354798665594846,9116.994420007608,0.0,113538.9,55585.76940249485,0.32493645913928487,-0.6469808881657184,25281.949214283257
97,-18600.0,26892.0,44.28603174603173,2.538626811341316,17.717372603664284,3806.681219840535,0.0,63039.2,40136.00952380965,-0.7481255431090543,0.3244214691857543,12282.07515157062
103,-28700.0,46208.0,509.99005964214706,3.7063352904059497,28.217682106926752,5820.565749331362,-1139.8,124757.9,40196.29035785269,0.4842276632800828,-0.5173799351356916,25832.748621576942
105,-29900.0,49101.0,61.29749518304434,4.291024992660781,53.86155022299191,4709.21764332608,0.0,74693.6,28816.631021194615,0.9815842280137536,0.9835241639967398,17213.95096338958
110,-44480.0,35157.0,65.86289592760183,1.727851868197774,22.747360457339493,5225.4201261432645,0.0,79652.2,45370.78291855185,-1.3846621604527105,2.4410474377413154,14330.833971654165
132,-46243.1,63690.0,422.60095238095215,1.537396920310112,19.313305493454596,8178.549353493689,0.0,142460.5,46798.24835978846,0.6140322918347616,-0.0804251837767942,28331.98727652474
173,-20820.0,25970.0,33.339956919763054,2.5209893667081107,15.657079525469898,4112.748661385952,0.0,85651.1,34420.26203554141,0.6502983299597761,0.6048592731870737,14149.221587794247
176,-58700.0,56808.0,243.05932004689328,0.4767039893440647,15.808498129837549,9093.035104499733,0.0,116944.6,44586.21875732688,0.5052591014903346,-0.23401772708264446,24670.913898557283
226,-23400.0,28588.0,65.37533632286997,2.5226904134052663,16.476032863938176,4441.535191069337,0.0,80433.2,45692.24394618848,-1.321748505535996,2.777789294157422,14793.37842326136
276,-28212.0,40234.0,222.707650273224,1.942588948864056,15.928253899375244,6605.07178648341,0.0,74891.4,54384.73524590176,-1.085293190862473,1.2090613836047206,17104.63313890843
290,-34800.0,48476.0,476.35539135194284,3.216120179718939,25.120362635859145,6050.301646666845,0.0,141188.8,49025.59901477833,0.8701412183734097,1.096949505123583,24245.30168603143
303,-35360.0,23108.0,49.8704751131222,1.397989438409445,23.544176976276752,3675.034403361164,0.0,72230.0,45113.26481900446,-1.2528925682917493,2.1511076529374584,14211.012744209227
309,-27800.0,28726.0,20.876885245901644,0.8275171585180331,16.22571635544221,4895.6201463397865,0.0,59725.7,29766.63360655728,0.03047907194040873,-0.1621673535850623,13814.89934887722
314,-34500.0,55346.0,216.8493433395872,2.926535829477588,17.335113617018557,8270.602514838149,0.0,109016.3,37366.626078799236,0.7903370061150038,0.46457990581552977,19850.944363084276
319,-26057.0,50947.0,519.9508635578584,3.798076163291096,23.788547628290445,6556.815163137909,0.0,141352.4,55996.02236614872,0.2821199092135199,0.22967318074476006,26518.38955058981
330,-27040.0,33590.0,39.07897503285152,2.0066165971530188,17.02654529438886,5296.366509825373,0.0,73943.0,42049.66793692497,-0.6500109977643923,0.9259474144357411,14919.574257774953
339,-40100.0,70210.0,481.19270072992697,2.7704298545114323,17.061712542440986,9283.83137201139,0.0,118116.5,70172.70170316327,-0.55064494026326,0.29615445380952066,22900.370282028813
344,-23100.0,20922.0,24.56371100164204,2.206955137723148,18.588887569440843,3293.0495218728533,600.0,63408.3,39939.08319649692,-0.2277800015244465,1.1934273248787393,8227.557127737422
347,-51900.0,48144.0,595.3609742747673,2.389986867337843,19.842457827926836,6887.899948989306,-2748.0,106473.3,40996.876245210755,0.26587269018244264,-0.6741576616407925,26567.255052976325
349,-8400.0,10486.0,26.152459016393443,1.693241890010111,12.502854151039902,1826.8319119264322,0.0,31616.5,18316.67868852463,0.37824592588561873,0.7924745615469124,5987.477394148488
378,-45611.0,48038.0,374.3452488687782,1.0804319528828998,11.483064257056046,9135.832002148007,0.0,145352.1,64457.706674208166,0.09882253820289909,-0.0766401432566699,26892.292927384664
426,-41700.0,49937.0,156.22191707054367,2.3846631990287,28.575144886145385,5537.313978589026,-821.0,106259.6,28527.946365104963,0.9367554729275548,0.3679641061487864,19717.996604175194
440,-18700.0,24694.5,74.92599179206567,2.61599020756874,18.174103270282494,3728.3988490647066,0.0,57291.8,32536.40164158686,-0.5273612792824021,0.2226916625175548,12845.841138138789
442,-47600.0,48885.0,22.75569422776911,2.576889672828693,42.7426306179396,5547.448623968073,0.0,94705.2,24166.72293291735,0.6391589608720112,-0.2038331630369461,18970.208628091077
472,-78300.0,51002.0,218.16881313131296,1.563506763337258,18.19957075800755,10288.185760703886,-2756.1,129582.9,55806.3904040405,-0.333968348779075,-0.5332117142889983,27394.3219102598
501,-24987.0,44022.0,263.8673575129531,3.609618465646816,29.55037089784587,4989.549945358018,0.0,151035.6,55250.39740932651,0.4846830026733188,0.5876995198774471,25928.71915186138
525,-28400.0,48984.0,175.6335984095427,4.246009673155503,37.258842559391525,5184.871668426709,0.0,124731.3,38742.8721669979,1.0109550883323428,2.185862788372459,21803.362673152882
544,-47400.0,46053.0,536.7250953470634,2.4133636080706062,21.148901740869007,5647.86708519543,0.0,92973.2,51104.88321891714,-0.5240944345943687,1.9313729864037357,15867.146782410431
666,-18880.0,21987.0,70.5710735586481,2.847303763709716,19.60533149790658,3249.3425516523125,0.0,74571.1,47068.28707753475,-1.0820327051819323,2.1280263673083724,14851.374864892608
675,-16300.0,14307.0,51.963822805578324,1.6194661512919155,13.520440282666211,2488.634923927805,0.0,65131.2,38389.27719442189,-0.07485792860695017,-0.05705798751197033,12645.612663190479
718,-25284.0,47973.0,456.81153081510945,3.4453434509966687,19.9989365693923,6476.4511462157825,0.0,134873.1,41039.91232604395,0.7106158680004745,-0.014441073941772853,25565.37216422269
785,-40200.0,39022.0,355.38278688524605,2.0743528395778377,19.785444231172953,5655.749058979083,0.0,93801.3,46987.61454918031,-0.12418772663982493,0.11105375600688694,17097.46575079963
789,-7100.0,8538.0,16.206928571428577,2.4797424091505706,19.12493421050239,1130.7694976113328,0.0,33555.4,18477.992285714237,0.388281774278365,1.6347269253413352,5218.351649013692
790,-40755.0,47493.0,220.70181283684485,2.2039404778788954,27.241951554257763,5556.517176103711,-1069.7,132210.3,40964.76795688356,0.7657239993302852,0.1734102044815904,24683.290475473066
808,-20000.0,23130.0,16.133750000000006,2.1345931058040195,16.567948880623316,3513.7343130391628,-4359.4,50124.8,18079.627109375047,0.18576102804002656,0.4048373577530402,9428.656133505983
813,-14300.0,36878.0,223.1713615023473,3.187972337395503,24.566647019133697,3160.0867017192554,0.0,56736.3,36151.13882629116,-0.4428003880327998,1.1823268101779183,8415.34658413279
816,-50082.6,48708.0,133.46536685479728,1.2819821650980905,18.118748258453916,7218.912325629104,0.0,139492.0,64342.0606977938,0.2130252373412777,-0.24074345770824923,24916.88825851224
817,-23800.0,32082.0,15.668796776050662,3.0507820515888056,17.913264465204264,4820.501509614802,0.0,69775.9,31394.842774899163,0.3096144826554631,-0.01219292163138963,13179.972545243894
825,-17223.0,23817.0,36.08499005964216,2.4688578112281725,15.43892633454037,3799.937009166725,0.0,65121.6,36218.18290258439,0.2428505017612636,0.523647215070171,11334.987272596132
846,-34200.0,43080.0,400.66063618290264,2.2501010728189366,18.62619954551719,6216.760149127648,0.0,137193.5,57152.08111332009,0.442610275305796,-0.11867931532831966,28996.359389611993
854,-15000.0,15608.0,19.57398331595412,3.091805623631224,19.656181134066372,2346.5790012980906,0.0,43787.3,25068.290041710046,-0.22939881488854116,0.8594374005774812,7645.64490386546
873,-7100.0,10416.0,23.933934426229502,2.29846706358616,14.959547662796224,1561.9825531570777,0.0,39137.7,17892.51360655731,0.38226040591012656,-0.05232352507535687,8986.314429503707
915,-34700.0,58237.0,330.653319357093,3.4529135669639834,19.380834446720787,8465.902724287065,0.0,105699.3,46240.37330538079,0.12269781951459159,-0.11319629940878739,19033.549742145908
938,-4500.0,12600.0,97.19453551912568,4.385074831839267,38.53497207478303,1226.5995833331524,0.0,37569.6,27420.6120218579,-1.5216069058253003,1.2610050785419826,11078.778572633557
940,-33500.0,56756.0,407.6102546916891,3.109441648692866,21.3241192965158,7353.482903067733,0.0,126426.9,69371.79792225148,-0.5157277033150228,0.8929738124998123,21916.56326716046
960,-40300.0,60016.0,673.8512734584449,2.848809763059926,18.779498299215877,8002.139864401823,0.0,114473.9,55529.15656836448,0.37163764102063584,-0.3230850217807628,21666.778563023094
993,-35200.0,43707.0,166.40814717477,3.439050214670984,46.354302889310105,4678.133149177513,0.0,98351.5,42944.91616294356,0.3280816057423926,0.2878356851225563,19975.5068105553
1004,-43541.0,49107.0,477.99615384615396,2.4763281552604153,19.77994691837655,7677.977600570761,0.0,126346.4,53640.949660633196,0.3010271035372024,-0.09843636807740141,24387.414231351315
1011,-18000.0,30604.0,182.49603283173735,2.756151212801241,15.823109252127578,4766.10985316405,0.0,99043.8,54443.20923392587,-0.3620140397114089,-0.41437041071674185,21194.049710568506
1012,-21400.0,49064.0,728.2316408668728,3.3156517015173526,16.11761394448616,5963.178609894528,0.0,78911.4,41284.80588235294,-0.04910410236875652,-0.44577701042823836,15425.303697096382
